"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EMNT","EMXT","TAVG"
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2008-12",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-01",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-02",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-03",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-04",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-05",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-06",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-07",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-08",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-09",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-10",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-11",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2009-12",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-01",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-02",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-03",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-04",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-05",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-06",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-07",,,
"US1CAAL0002","CASTRO VALLEY 0.5 WSW, CA US","37.707518","-122.068694","87.5","2010-11",,,
